,DewPointF,WindChillF,WindGustKmph,airport,cloudcover,date,humidity,precipMM,pressure,tempF,time,visibility,weatherCode,winddirDegree,windspeedKmph
2017-01-27 14:00:00,66,83,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,57,0.0,1013,83,1400,10,113,270,12
2017-01-27 15:00:00,66,84,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,56,0.0,1013,84,1500,10,113,269,13
2017-01-27 16:00:00,66,83,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,57,0.0,1012,83,1600,10,113,267,13
2017-01-27 17:00:00,66,82,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,58,0.0,1012,82,1700,10,113,266,13
2017-01-27 18:00:00,65,81,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,60,0.0,1012,81,1800,10,113,265,13
2017-01-27 19:00:00,63,78,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,62,0.0,1012,78,1900,10,113,262,12
2017-01-27 20:00:00,62,76,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,64,0.0,1012,76,2000,10,113,258,11
2017-01-27 21:00:00,60,73,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,66,0.0,1013,73,2100,10,113,255,10
2017-01-27 22:00:00,59,71,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,69,0.0,1013,71,2200,10,113,252,9
2017-01-27 23:00:00,58,69,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-27,73,0.0,1013,69,2300,10,113,250,9
2017-01-28 00:00:00,56,67,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,76,0.0,1013,67,0,10,113,247,8
2017-01-28 01:00:00,57,65,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,77,0.0,1012,65,100,10,113,248,8
2017-01-28 02:00:00,57,64,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,79,0.0,1012,64,200,10,113,248,8
2017-01-28 03:00:00,57,63,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,81,0.0,1012,63,300,10,113,248,8
2017-01-28 04:00:00,56,62,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,81,0.0,1012,62,400,10,113,250,7
2017-01-28 05:00:00,56,62,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,82,0.0,1012,62,500,10,113,251,7
2017-01-28 06:00:00,56,62,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,82,0.0,1012,62,600,10,113,252,7
2017-01-28 07:00:00,57,64,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,79,0.0,1012,64,700,10,113,254,7
2017-01-28 08:00:00,58,66,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,76,0.0,1013,66,800,10,113,256,7
2017-01-28 09:00:00,60,69,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,73,0.0,1013,69,900,10,113,258,8
2017-01-28 10:00:00,61,72,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,69,0.0,1013,72,1000,10,113,259,9
2017-01-28 11:00:00,62,75,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,64,0.0,1013,75,1100,10,113,261,10
2017-01-28 12:00:00,63,78,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,59,0.0,1013,78,1200,10,113,263,11
2017-01-28 13:00:00,63,79,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,59,0.0,1012,79,1300,10,113,264,12
2017-01-28 14:00:00,63,79,16,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,58,0.0,1012,79,1400,10,113,265,14
2017-01-28 15:00:00,63,79,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,58,0.0,1012,79,1500,10,113,267,15
2017-01-28 16:00:00,62,78,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,61,0.0,1012,78,1600,10,113,265,15
2017-01-28 17:00:00,62,77,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,64,0.0,1012,77,1700,10,113,264,15
2017-01-28 18:00:00,62,75,17,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,67,0.0,1012,75,1800,10,113,263,14
2017-01-28 19:00:00,61,74,16,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,71,0.0,1012,74,1900,10,113,257,13
2017-01-28 20:00:00,60,72,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,74,0.0,1012,72,2000,10,113,252,12
2017-01-28 21:00:00,59,71,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,78,0.0,1013,71,2100,10,113,246,12
2017-01-28 22:00:00,58,68,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,81,0.0,1013,68,2200,10,113,241,11
2017-01-28 23:00:00,57,64,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-28,84,0.0,1013,65,2300,10,113,236,10
2017-01-29 00:00:00,56,61,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,87,0.0,1013,62,0,10,113,231,9
2017-01-29 01:00:00,54,58,13,"SFO, San Francisco International Airport, United States of America",4,2017-07-29,88,0.0,1013,59,100,10,113,231,9
2017-01-29 02:00:00,53,55,14,"SFO, San Francisco International Airport, United States of America",8,2017-07-29,89,0.0,1013,56,200,10,116,231,9
2017-01-29 03:00:00,51,53,15,"SFO, San Francisco International Airport, United States of America",11,2017-07-29,90,0.0,1013,54,300,10,116,231,8
2017-01-29 04:00:00,51,53,14,"SFO, San Francisco International Airport, United States of America",19,2017-07-29,90,0.0,1013,54,400,10,116,233,8
2017-01-29 05:00:00,52,54,12,"SFO, San Francisco International Airport, United States of America",26,2017-07-29,90,0.0,1013,55,500,10,116,234,8
2017-01-29 06:00:00,52,55,11,"SFO, San Francisco International Airport, United States of America",33,2017-07-29,90,0.0,1014,55,600,10,116,236,7
2017-01-29 07:00:00,54,58,10,"SFO, San Francisco International Airport, United States of America",29,2017-07-29,87,0.0,1014,58,700,10,116,238,7
2017-01-29 08:00:00,56,61,9,"SFO, San Francisco International Airport, United States of America",25,2017-07-29,84,0.0,1014,61,800,10,113,240,7
2017-01-29 09:00:00,57,64,9,"SFO, San Francisco International Airport, United States of America",21,2017-07-29,81,0.0,1014,64,900,10,113,243,8
2017-01-29 10:00:00,59,68,10,"SFO, San Francisco International Airport, United States of America",14,2017-07-29,75,0.0,1014,68,1000,10,113,245,9
2017-01-29 11:00:00,61,72,11,"SFO, San Francisco International Airport, United States of America",7,2017-07-29,70,0.0,1014,72,1100,10,113,248,9
2017-01-29 12:00:00,63,76,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,65,0.0,1014,76,1200,10,113,251,10
2017-01-29 13:00:00,63,77,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,64,0.0,1014,77,1300,10,113,252,11
2017-01-29 14:00:00,64,78,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,62,0.0,1014,78,1400,10,113,252,12
2017-01-29 15:00:00,64,79,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,60,0.0,1014,79,1500,10,113,253,13
2017-01-29 16:00:00,64,78,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,62,0.0,1014,78,1600,10,113,251,13
2017-01-29 17:00:00,63,77,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,64,0.0,1014,77,1700,10,113,249,12
2017-01-29 18:00:00,63,76,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,66,0.0,1014,76,1800,10,113,248,12
2017-01-29 19:00:00,63,74,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,69,0.0,1014,74,1900,10,113,244,10
2017-01-29 20:00:00,63,73,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,73,0.0,1015,73,2000,10,113,241,9
2017-01-29 21:00:00,63,71,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,77,0.0,1015,71,2100,10,113,238,8
2017-01-29 22:00:00,63,70,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,80,0.0,1015,70,2200,10,113,238,7
2017-01-29 23:00:00,63,69,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-29,82,0.0,1016,69,2300,10,113,238,6
2017-01-30 00:00:00,63,68,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,85,0.0,1016,68,0,10,113,239,5
2017-01-30 01:00:00,62,66,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,86,0.0,1016,66,100,10,113,240,5
2017-01-30 02:00:00,61,65,5,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,86,0.0,1016,65,200,10,113,242,4
2017-01-30 03:00:00,59,63,5,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,87,0.0,1016,63,300,10,113,243,4
2017-01-30 04:00:00,59,63,4,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,86,0.0,1016,63,400,10,113,238,3
2017-01-30 05:00:00,59,64,4,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,85,0.0,1016,64,500,10,113,234,3
2017-01-30 06:00:00,59,64,3,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,84,0.0,1016,64,600,10,113,229,3
2017-01-30 07:00:00,60,67,3,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,79,0.0,1016,67,700,10,113,223,3
2017-01-30 08:00:00,60,70,3,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,74,0.0,1017,70,800,10,113,216,3
2017-01-30 09:00:00,61,72,4,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,69,0.0,1017,72,900,10,113,210,3
2017-01-30 10:00:00,62,76,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,63,0.0,1017,76,1000,10,113,222,5
2017-01-30 11:00:00,62,79,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,57,0.0,1017,79,1100,10,113,234,6
2017-01-30 12:00:00,63,83,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,52,0.0,1017,83,1200,10,113,246,8
2017-01-30 13:00:00,63,83,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,51,0.0,1016,83,1300,10,113,249,10
2017-01-30 14:00:00,64,84,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,50,0.0,1016,84,1400,10,113,252,11
2017-01-30 15:00:00,64,85,15,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,50,0.0,1016,85,1500,10,113,256,13
2017-01-30 16:00:00,64,84,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,52,0.0,1016,84,1600,10,113,255,12
2017-01-30 17:00:00,64,83,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,54,0.0,1015,83,1700,10,113,254,12
2017-01-30 18:00:00,64,82,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,56,0.0,1015,82,1800,10,113,254,11
2017-01-30 19:00:00,63,80,12,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,60,0.0,1016,80,1900,10,113,252,10
2017-01-30 20:00:00,62,78,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,64,0.0,1016,78,2000,10,113,250,9
2017-01-30 21:00:00,62,76,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,68,0.0,1016,76,2100,10,113,249,8
2017-01-30 22:00:00,61,73,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,72,0.0,1016,73,2200,10,113,250,8
2017-01-30 23:00:00,61,71,9,"SFO, San Francisco International Airport, United States of America",0,2017-07-30,75,0.0,1017,71,2300,10,113,252,7
2017-01-31 00:00:00,61,68,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,78,0.0,1017,68,0,10,113,254,7
2017-01-31 01:00:00,60,66,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,79,0.0,1017,66,100,10,113,251,6
2017-01-31 02:00:00,58,64,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,81,0.0,1016,64,200,10,113,249,5
2017-01-31 03:00:00,57,62,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,82,0.0,1016,62,300,10,113,246,4
2017-01-31 04:00:00,57,63,5,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,81,0.0,1016,63,400,10,113,249,4
2017-01-31 05:00:00,57,63,5,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,81,0.0,1016,63,500,10,113,253,3
2017-01-31 06:00:00,57,64,4,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,80,0.0,1016,64,600,10,113,256,3
2017-01-31 07:00:00,58,67,4,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,75,0.0,1016,67,700,10,113,262,3
2017-01-31 08:00:00,59,69,4,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,71,0.0,1016,69,800,10,113,268,3
2017-01-31 09:00:00,60,72,4,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,67,0.0,1016,72,900,10,113,274,4
2017-01-31 10:00:00,61,76,6,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,61,0.0,1016,76,1000,10,113,273,5
2017-01-31 11:00:00,62,80,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,56,0.0,1016,80,1100,10,113,273,7
2017-01-31 12:00:00,63,84,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,50,0.0,1015,84,1200,10,113,272,8
2017-01-31 13:00:00,63,85,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,48,0.0,1015,85,1300,10,113,271,10
2017-01-31 14:00:00,63,86,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,47,0.0,1014,86,1400,10,113,270,11
2017-01-31 15:00:00,63,87,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,45,0.0,1014,87,1500,10,113,269,13
2017-01-31 16:00:00,62,86,14,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,47,0.0,1014,86,1600,10,113,267,12
2017-01-31 17:00:00,62,85,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,50,0.0,1014,85,1700,10,113,266,12
2017-01-31 18:00:00,61,83,13,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,52,0.0,1013,83,1800,10,113,265,11
2017-01-31 19:00:00,60,82,11,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,57,0.0,1014,82,1900,10,113,263,10
2017-01-31 20:00:00,59,80,10,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,61,0.0,1014,80,2000,10,113,261,9
2017-01-31 21:00:00,58,79,8,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,65,0.0,1014,79,2100,10,113,259,7
2017-01-31 22:00:00,58,77,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,67,0.0,1014,77,2200,10,113,260,7
2017-01-31 23:00:00,58,75,7,"SFO, San Francisco International Airport, United States of America",0,2017-07-31,68,0.0,1014,75,2300,10,113,262,6
2016-01-01 00:00:00,53,57,5,"SFO, San Francisco International Airport, United States of America",43,2016-03-01,90,0.0,1021,56,0,10,116,226,3
2016-01-01 01:00:00,53,56,4,"SFO, San Francisco International Airport, United States of America",44,2016-03-01,91,0.0,1021,56,100,10,116,188,2
2016-01-01 02:00:00,54,56,3,"SFO, San Francisco International Airport, United States of America",44,2016-03-01,92,0.0,1020,56,200,10,116,150,1
2016-01-01 03:00:00,54,56,2,"SFO, San Francisco International Airport, United States of America",45,2016-03-01,93,0.0,1020,56,300,10,116,112,1
2016-01-01 04:00:00,54,56,2,"SFO, San Francisco International Airport, United States of America",53,2016-03-01,94,0.0,1020,56,400,9,116,136,1
2016-01-01 05:00:00,54,55,2,"SFO, San Francisco International Airport, United States of America",60,2016-03-01,95,0.0,1020,56,500,8,116,160,1
2016-01-01 06:00:00,54,55,3,"SFO, San Francisco International Airport, United States of America",68,2016-03-01,96,0.0,1020,56,600,7,116,185,1
2016-01-01 07:00:00,55,56,4,"SFO, San Francisco International Airport, United States of America",68,2016-03-01,95,0.0,1020,57,700,6,116,200,2
